domain,model,agent_count,question_id,is_correct
medical,gpt_4o,1,medqa_3686,False
medical,gpt_4o,1,medqa_1752,True
medical,gpt_4o,1,medqa_547,True
medical,gpt_4o,1,medqa_2422,False
medical,gpt_4o,1,medqa_945,False
medical,gpt_4o,1,medqa_2764,False
medical,gpt_4o,1,medqa_1665,False
medical,gpt_4o,1,medqa_4480,True
medical,gpt_4o,1,medqa_2230,False
medical,gpt_4o,1,medqa_1159,False
medical,gpt_4o,1,medqa_4838,True
medical,gpt_4o,1,medqa_2817,False
medical,gpt_4o,1,medqa_480,True
medical,gpt_4o,1,medqa_1594,False
medical,gpt_4o,1,medqa_251,True
medical,gpt_4o,1,medqa_1444,True
medical,gpt_4o,1,medqa_957,True
medical,gpt_4o,1,medqa_1878,False
medical,gpt_4o,1,medqa_2801,False
medical,gpt_4o,1,medqa_3275,False
medical,gpt_4o,1,medqa_1864,False
medical,gpt_4o,1,medqa_2399,False
medical,gpt_4o,1,medqa_286,True
medical,gpt_4o,1,medqa_1259,False
medical,gpt_4o,1,medqa_819,False
medical,gpt_4o,1,medqa_2600,False
medical,gpt_4o,1,medqa_4428,False
medical,gpt_4o,1,medqa_4788,True
medical,gpt_4o,1,medqa_3063,False
medical,gpt_4o,1,medqa_2490,False
medical,gpt_4o,1,medqa_4338,False
medical,gpt_4o,1,medqa_2765,False
medical,gpt_4o,1,medqa_4058,False
medical,gpt_4o,1,medqa_1902,False
medical,gpt_4o,1,medqa_2155,False
medical,gpt_4o,1,medqa_2108,False
medical,gpt_4o,1,medqa_1089,False
medical,gpt_4o,1,medqa_4751,False
medical,gpt_4o,1,medqa_4482,True
medical,gpt_4o,1,medqa_3666,False
medical,gpt_4o,1,medqa_4943,False
medical,gpt_4o,1,medqa_4893,False
medical,gpt_4o,1,medqa_4640,True
medical,gpt_4o,1,medqa_3134,False
medical,gpt_4o,1,medqa_2882,False
medical,gpt_4o,1,medqa_375,False
medical,gpt_4o,1,medqa_3717,False
medical,gpt_4o,1,medqa_2473,False
medical,gpt_4o,1,medqa_870,False
medical,gpt_4o,1,medqa_3896,False
medical,gpt_4o,1,medqa_4776,False
medical,gpt_4o,1,medqa_1914,True
medical,gpt_4o,1,medqa_2445,False
medical,gpt_4o,1,medqa_2305,False
medical,gpt_4o,1,medqa_2281,True
medical,gpt_4o,1,medqa_3410,False
medical,gpt_4o,1,medqa_4233,False
medical,gpt_4o,1,medqa_1599,False
medical,gpt_4o,1,medqa_2124,False
medical,gpt_4o,1,medqa_3343,False
medical,gpt_4o,1,medqa_3148,False
medical,gpt_4o,1,medqa_4515,True
medical,gpt_4o,1,medqa_128,True
medical,gpt_4o,1,medqa_139,True
medical,gpt_4o,1,medqa_673,False
medical,gpt_4o,1,medqa_1299,False
medical,gpt_4o,1,medqa_1300,False
medical,gpt_4o,1,medqa_2100,True
medical,gpt_4o,1,medqa_2071,True
medical,gpt_4o,1,medqa_140,False
medical,gpt_4o,1,medqa_2402,False
medical,gpt_4o,1,medqa_1175,False
medical,gpt_4o,1,medqa_3854,False
medical,gpt_4o,1,medqa_4471,False
medical,gpt_4o,1,medqa_4113,True
medical,gpt_4o,1,medqa_3289,True
medical,gpt_4o,1,medqa_4791,False
medical,gpt_4o,1,medqa_951,False
medical,gpt_4o,1,medqa_1303,True
medical,gpt_4o,1,medqa_4812,False
medical,gpt_4o,1,medqa_157,False
medical,gpt_4o,1,medqa_1138,False
medical,gpt_4o,1,medqa_2543,False
medical,gpt_4o,1,medqa_4376,False
medical,gpt_4o,1,medqa_1799,False
medical,gpt_4o,1,medqa_2917,False
medical,gpt_4o,1,medqa_1184,True
medical,gpt_4o,1,medqa_3758,True
medical,gpt_4o,1,medqa_840,True
medical,gpt_4o,1,medqa_869,True
medical,gpt_4o,1,medqa_4142,True
medical,gpt_4o,1,medqa_367,True
medical,gpt_4o,1,medqa_1338,False
medical,gpt_4o,1,medqa_2729,False
medical,gpt_4o,1,medqa_1750,False
medical,gpt_4o,1,medqa_1546,False
medical,gpt_4o,1,medqa_3014,False
medical,gpt_4o,1,medqa_2157,True
medical,gpt_4o,1,medqa_403,False
medical,gpt_4o,1,medqa_2701,False
medical,gpt_4o,1,medqa_848,True
medical,gpt_4o,1,medqa_31,False
medical,gpt_4o,1,medqa_3732,False
medical,gpt_4o,1,medqa_4794,False
medical,gpt_4o,1,medqa_325,False
medical,gpt_4o,1,medqa_1200,False
medical,gpt_4o,1,medqa_3487,True
medical,gpt_4o,1,medqa_4635,False
medical,gpt_4o,1,medqa_3153,False
medical,gpt_4o,1,medqa_210,False
medical,gpt_4o,1,medqa_2125,False
medical,gpt_4o,1,medqa_4344,True
medical,gpt_4o,1,medqa_626,False
medical,gpt_4o,1,medqa_200,True
medical,gpt_4o,1,medqa_4859,False
medical,gpt_4o,1,medqa_352,False
medical,gpt_4o,1,medqa_1000,False
medical,gpt_4o,1,medqa_2130,False
medical,gpt_4o,1,medqa_54,True
medical,gpt_4o,1,medqa_4843,False
medical,gpt_4o,1,medqa_2641,False
medical,gpt_4o,1,medqa_2769,False
medical,gpt_4o,1,medqa_4836,False
medical,gpt_4o,1,medqa_4114,False
medical,gpt_4o,1,medqa_2277,True
medical,gpt_4o,1,medqa_522,False
medical,gpt_4o,1,medqa_4120,False
medical,gpt_4o,1,medqa_697,False
medical,gpt_4o,1,medqa_4293,False
medical,gpt_4o,1,medqa_4317,False
medical,gpt_4o,1,medqa_3990,True
medical,gpt_4o,1,medqa_3203,False
medical,gpt_4o,1,medqa_3727,False
medical,gpt_4o,1,medqa_1991,False
medical,gpt_4o,1,medqa_457,False
medical,gpt_4o,1,medqa_1551,True
medical,gpt_4o,1,medqa_2910,False
medical,gpt_4o,1,medqa_4730,False
medical,gpt_4o,1,medqa_3677,True
medical,gpt_4o,1,medqa_4538,False
medical,gpt_4o,1,medqa_1701,False
medical,gpt_4o,1,medqa_4119,False
medical,gpt_4o,1,medqa_1242,False
medical,gpt_4o,1,medqa_1333,True
medical,gpt_4o,1,medqa_824,False
medical,gpt_4o,1,medqa_4435,False
medical,gpt_4o,1,medqa_3251,False
medical,gpt_4o,1,medqa_3798,False
medical,gpt_4o,1,medqa_2621,False
medical,gpt_4o,1,medqa_701,False
medical,gpt_4o,1,medqa_3347,True
medical,gpt_4o,1,medqa_1360,False
medical,gpt_4o,1,medqa_3485,False
medical,gpt_4o,1,medqa_2596,False
medical,gpt_4o,1,medqa_71,False
medical,gpt_4o,1,medqa_891,False
medical,gpt_4o,1,medqa_2758,False
medical,gpt_4o,1,medqa_2972,True
medical,gpt_4o,1,medqa_2384,False
medical,gpt_4o,1,medqa_1051,True
medical,gpt_4o,1,medqa_1289,True
medical,gpt_4o,1,medqa_1764,True
medical,gpt_4o,1,medqa_1406,False
medical,gpt_4o,1,medqa_843,True
medical,gpt_4o,1,medqa_4451,True
medical,gpt_4o,1,medqa_3288,False
medical,gpt_4o,1,medqa_4013,False
medical,gpt_4o,1,medqa_4938,False
medical,gpt_4o,1,medqa_3971,True
medical,gpt_4o,1,medqa_1213,False
medical,gpt_4o,1,medqa_568,False
medical,gpt_4o,1,medqa_498,False
medical,gpt_4o,1,medqa_3340,False
medical,gpt_4o,1,medqa_4686,False
medical,gpt_4o,1,medqa_886,True
medical,gpt_4o,1,medqa_4316,False
medical,gpt_4o,1,medqa_1457,True
medical,gpt_4o,1,medqa_4010,True
medical,gpt_4o,1,medqa_2022,False
medical,gpt_4o,1,medqa_2168,True
medical,gpt_4o,1,medqa_557,False
medical,gpt_4o,1,medqa_2463,False
medical,gpt_4o,1,medqa_4561,False
medical,gpt_4o,1,medqa_806,False
medical,gpt_4o,1,medqa_1188,False
medical,gpt_4o,1,medqa_864,False
medical,gpt_4o,1,medqa_2031,False
medical,gpt_4o,1,medqa_350,False
medical,gpt_4o,1,medqa_2391,False
medical,gpt_4o,1,medqa_4780,True
medical,gpt_4o,1,medqa_1658,True
medical,gpt_4o,1,medqa_2528,False
medical,gpt_4o,1,medqa_4560,False
medical,gpt_4o,1,medqa_1740,False
medical,gpt_4o,1,medqa_2026,False
medical,gpt_4o,1,medqa_4772,False
medical,gpt_4o,1,medqa_1743,False
medical,gpt_4o,1,medqa_4128,False
medical,gpt_4o,1,medqa_2067,False
medical,gpt_4o,1,medqa_3634,False
medical,gpt_4o,1,medqa_1162,False
medical,gpt_4o,1,medqa_1244,False
medical,gpt_4o,1,medqa_1397,False
medical,gpt_4o,1,medqa_3499,False
medical,gpt_4o,1,medqa_1052,False
medical,gpt_4o,1,medqa_244,True
medical,gpt_4o,1,medqa_1500,False
medical,gpt_4o,1,medqa_1883,False
medical,gpt_4o,1,medqa_604,True
medical,gpt_4o,1,medqa_2759,False
medical,gpt_4o,1,medqa_309,False
medical,gpt_4o,1,medqa_4250,False
medical,gpt_4o,1,medqa_2274,False
medical,gpt_4o,1,medqa_1020,False
medical,gpt_4o,1,medqa_3766,False
medical,gpt_4o,1,medqa_333,False
medical,gpt_4o,1,medqa_1231,False
medical,gpt_4o,1,medqa_109,False
medical,gpt_4o,1,medqa_1286,False
medical,gpt_4o,1,medqa_130,False
medical,gpt_4o,1,medqa_3397,True
medical,gpt_4o,1,medqa_1201,False
medical,gpt_4o,1,medqa_3094,False
medical,gpt_4o,1,medqa_3561,False
medical,gpt_4o,1,medqa_955,False
medical,gpt_4o,1,medqa_4153,False
medical,gpt_4o,1,medqa_3916,True
medical,gpt_4o,1,medqa_1693,False
medical,gpt_4o,1,medqa_1456,True
medical,gpt_4o,1,medqa_4311,False
medical,gpt_4o,1,medqa_4895,True
medical,gpt_4o,1,medqa_4239,False
medical,gpt_4o,1,medqa_1802,False
medical,gpt_4o,1,medqa_2464,False
medical,gpt_4o,1,medqa_338,True
medical,gpt_4o,1,medqa_1310,True
medical,gpt_4o,1,medqa_1107,True
medical,gpt_4o,1,medqa_2619,False
medical,gpt_4o,1,medqa_3189,False
medical,gpt_4o,1,medqa_4677,False
medical,gpt_4o,1,medqa_4179,True
medical,gpt_4o,1,medqa_115,False
medical,gpt_4o,1,medqa_2730,True
medical,gpt_4o,1,medqa_2563,False
medical,gpt_4o,1,medqa_4779,True
medical,gpt_4o,1,medqa_3512,False
medical,gpt_4o,1,medqa_4020,False
medical,gpt_4o,1,medqa_1337,False
medical,gpt_4o,1,medqa_4933,False
medical,gpt_4o,1,medqa_1888,True
medical,gpt_4o,1,medqa_3059,True
medical,gpt_4o,1,medqa_2589,False
medical,gpt_4o,1,medqa_1942,True
medical,gpt_4o,1,medqa_2164,False
medical,gpt_4o,1,medqa_2897,False
medical,gpt_4o,1,medqa_3255,False
medical,gpt_4o,1,medqa_2088,False
medical,gpt_4o,1,medqa_2658,False
medical,gpt_4o,1,medqa_1061,False
medical,gpt_4o,1,medqa_700,False
medical,gpt_4o,1,medqa_3206,False
medical,gpt_4o,1,medqa_784,False
medical,gpt_4o,1,medqa_3937,False
medical,gpt_4o,1,medqa_832,False
medical,gpt_4o,1,medqa_2276,False
medical,gpt_4o,1,medqa_1484,False
medical,gpt_4o,1,medqa_2496,True
medical,gpt_4o,1,medqa_821,True
medical,gpt_4o,1,medqa_1877,False
medical,gpt_4o,1,medqa_4909,True
medical,gpt_4o,1,medqa_4941,False
medical,gpt_4o,1,medqa_4253,False
medical,gpt_4o,1,medqa_95,False
medical,gpt_4o,1,medqa_2949,True
medical,gpt_4o,1,medqa_99,False
medical,gpt_4o,1,medqa_134,False
medical,gpt_4o,1,medqa_3855,False
medical,gpt_4o,1,medqa_3533,False
medical,gpt_4o,1,medqa_2527,False
medical,gpt_4o,1,medqa_1096,False
medical,gpt_4o,1,medqa_1527,False
medical,gpt_4o,1,medqa_3944,False
medical,gpt_4o,1,medqa_4167,False
medical,gpt_4o,1,medqa_1305,False
medical,gpt_4o,1,medqa_3208,False
medical,gpt_4o,1,medqa_4973,False
medical,gpt_4o,1,medqa_730,False
medical,gpt_4o,1,medqa_3802,False
medical,gpt_4o,1,medqa_3949,False
medical,gpt_4o,1,medqa_4235,False
medical,gpt_4o,1,medqa_456,False
medical,gpt_4o,1,medqa_3357,False
medical,gpt_4o,1,medqa_606,False
medical,gpt_4o,1,medqa_4825,False
medical,gpt_4o,1,medqa_1602,False
medical,gpt_4o,1,medqa_3884,False
medical,gpt_4o,1,medqa_4461,False
medical,gpt_4o,1,medqa_3390,True
medical,gpt_4o,1,medqa_1553,True
medical,gpt_4o,1,medqa_1566,False
medical,gpt_4o,1,medqa_2453,False
medical,gpt_4o,1,medqa_995,False
medical,gpt_4o,1,medqa_4396,False
medical,gpt_4o,1,medqa_4917,False
medical,gpt_4o,1,medqa_4279,False
medical,gpt_4o,1,medqa_88,True
medical,gpt_4o,1,medqa_2476,False
medical,gpt_4o,1,medqa_4775,False
medical,gpt_4o,1,medqa_3388,False
medical,gpt_4o,1,medqa_2103,True
medical,gpt_4o,1,medqa_2475,True
medical,gpt_4o,1,medqa_4307,False
medical,gpt_4o,1,medqa_3472,False
medical,gpt_4o,1,medqa_1720,True
medical,gpt_4o,1,medqa_2196,False
medical,gpt_4o,1,medqa_3413,True
medical,gpt_4o,1,medqa_1539,False
medical,gpt_4o,1,medqa_1054,True
medical,gpt_4o,1,medqa_2734,True
medical,gpt_4o,1,medqa_1983,False
medical,gpt_4o,1,medqa_4863,False
medical,gpt_4o,1,medqa_290,False
medical,gpt_4o,1,medqa_4536,True
medical,gpt_4o,1,medqa_687,True
medical,gpt_4o,1,medqa_587,False
medical,gpt_4o,1,medqa_3386,True
medical,gpt_4o,1,medqa_2239,True
medical,gpt_4o,1,medqa_2414,False
medical,gpt_4o,1,medqa_1775,False
medical,gpt_4o,1,medqa_2913,False
medical,gpt_4o,1,medqa_2163,False
medical,gpt_4o,1,medqa_4139,False
medical,gpt_4o,1,medqa_3637,False
medical,gpt_4o,1,medqa_2114,False
medical,gpt_4o,1,medqa_2144,False
medical,gpt_4o,1,medqa_1850,False
medical,gpt_4o,1,medqa_4665,True
medical,gpt_4o,1,medqa_2078,True
medical,gpt_4o,1,medqa_2136,False
medical,gpt_4o,1,medqa_2178,False
medical,gpt_4o,1,medqa_451,False
medical,gpt_4o,1,medqa_4043,False
medical,gpt_4o,1,medqa_526,False
medical,gpt_4o,1,medqa_3338,True
medical,gpt_4o,1,medqa_152,False
medical,gpt_4o,1,medqa_3320,False
medical,gpt_4o,1,medqa_3061,False
medical,gpt_4o,1,medqa_120,False
medical,gpt_4o,1,medqa_4490,True
medical,gpt_4o,1,medqa_1558,False
medical,gpt_4o,1,medqa_2011,True
medical,gpt_4o,1,medqa_1045,False
medical,gpt_4o,1,medqa_2166,False
medical,gpt_4o,1,medqa_3128,False
medical,gpt_4o,1,medqa_4753,True
medical,gpt_4o,1,medqa_657,True
medical,gpt_4o,1,medqa_4271,False
medical,gpt_4o,1,medqa_2213,False
medical,gpt_4o,1,medqa_2986,False
medical,gpt_4o,1,medqa_1898,False
medical,gpt_4o,1,medqa_4372,False
medical,gpt_4o,1,medqa_3091,True
medical,gpt_4o,1,medqa_1529,False
medical,gpt_4o,1,medqa_956,False
medical,gpt_4o,1,medqa_211,False
medical,gpt_4o,1,medqa_3608,False
medical,gpt_4o,1,medqa_3849,False
medical,gpt_4o,1,medqa_3789,False
medical,gpt_4o,1,medqa_3157,False
medical,gpt_4o,1,medqa_271,True
medical,gpt_4o,1,medqa_940,False
medical,gpt_4o,1,medqa_670,False
medical,gpt_4o,1,medqa_3531,False
medical,gpt_4o,1,medqa_635,False
medical,gpt_4o,1,medqa_2324,False
medical,gpt_4o,1,medqa_74,False
medical,gpt_4o,1,medqa_4906,False
medical,gpt_4o,1,medqa_293,False
medical,gpt_4o,1,medqa_3719,True
medical,gpt_4o,1,medqa_3329,False
medical,gpt_4o,1,medqa_2839,False
medical,gpt_4o,1,medqa_1866,False
medical,gpt_4o,1,medqa_2920,True
medical,gpt_4o,1,medqa_4700,False
medical,gpt_4o,1,medqa_4468,False
medical,gpt_4o,1,medqa_2262,True
medical,gpt_4o,1,medqa_189,False
medical,gpt_4o,1,medqa_4037,False
medical,gpt_4o,1,medqa_3187,False
medical,gpt_4o,1,medqa_3898,False
medical,gpt_4o,1,medqa_1771,False
medical,gpt_4o,1,medqa_1258,False
medical,gpt_4o,1,medqa_1642,False
medical,gpt_4o,1,medqa_4716,False
medical,gpt_4o,1,medqa_1065,False
medical,gpt_4o,1,medqa_2409,False
medical,gpt_4o,1,medqa_3796,False
medical,gpt_4o,1,medqa_383,False
medical,gpt_4o,1,medqa_2846,False
medical,gpt_4o,1,medqa_4236,True
medical,gpt_4o,1,medqa_1094,False
medical,gpt_4o,1,medqa_2564,False
medical,gpt_4o,1,medqa_4432,False
medical,gpt_4o,1,medqa_1433,False
medical,gpt_4o,1,medqa_3752,False
medical,gpt_4o,1,medqa_339,True
medical,gpt_4o,1,medqa_4783,False
medical,gpt_4o,1,medqa_4016,False
medical,gpt_4o,1,medqa_556,True
medical,gpt_4o,1,medqa_4155,True
medical,gpt_4o,1,medqa_2820,True
medical,gpt_4o,1,medqa_63,False
medical,gpt_4o,1,medqa_2655,False
medical,gpt_4o,1,medqa_278,False
medical,gpt_4o,1,medqa_3903,False
medical,gpt_4o,1,medqa_1900,False
medical,gpt_4o,1,medqa_1509,True
medical,gpt_4o,1,medqa_3647,True
medical,gpt_4o,1,medqa_2966,True
medical,gpt_4o,1,medqa_3520,False
medical,gpt_4o,1,medqa_1324,True
medical,gpt_4o,1,medqa_2084,False
medical,gpt_4o,1,medqa_2040,True
medical,gpt_4o,1,medqa_3445,False
medical,gpt_4o,1,medqa_2568,False
medical,gpt_4o,1,medqa_2615,True
medical,gpt_4o,1,medqa_3197,False
medical,gpt_4o,1,medqa_3360,False
medical,gpt_4o,1,medqa_811,False
medical,gpt_4o,1,medqa_4849,False
medical,gpt_4o,1,medqa_4339,True
medical,gpt_4o,1,medqa_4033,False
medical,gpt_4o,1,medqa_3690,False
medical,gpt_4o,1,medqa_3174,False
medical,gpt_4o,1,medqa_59,False
medical,gpt_4o,1,medqa_2001,False
medical,gpt_4o,1,medqa_3567,True
medical,gpt_4o,1,medqa_2679,False
medical,gpt_4o,1,medqa_4350,False
medical,gpt_4o,1,medqa_1515,True
medical,gpt_4o,1,medqa_1443,False
medical,gpt_4o,1,medqa_12,True
medical,gpt_4o,1,medqa_4478,False
medical,gpt_4o,1,medqa_1236,True
medical,gpt_4o,1,medqa_4247,False
medical,gpt_4o,1,medqa_521,True
medical,gpt_4o,1,medqa_682,False
medical,gpt_4o,1,medqa_1538,False
medical,gpt_4o,1,medqa_3610,False
medical,gpt_4o,1,medqa_1624,False
medical,gpt_4o,1,medqa_1037,False
medical,gpt_4o,1,medqa_849,False
medical,gpt_4o,1,medqa_4364,False
medical,gpt_4o,1,medqa_2452,False
medical,gpt_4o,1,medqa_4606,False
medical,gpt_4o,1,medqa_3108,False
medical,gpt_4o,1,medqa_1378,False
medical,gpt_4o,1,medqa_4130,False
medical,gpt_4o,1,medqa_576,True
medical,gpt_4o,1,medqa_3097,False
medical,gpt_4o,1,medqa_3,False
medical,gpt_4o,1,medqa_4974,True
medical,gpt_4o,1,medqa_1924,False
medical,gpt_4o,1,medqa_3931,False
medical,gpt_4o,1,medqa_4169,True
medical,gpt_4o,1,medqa_1856,False
medical,gpt_4o,1,medqa_3989,False
medical,gpt_4o,1,medqa_4256,False
medical,gpt_4o,1,medqa_3069,False
medical,gpt_4o,1,medqa_4246,False
medical,gpt_4o,1,medqa_4524,False
medical,gpt_4o,1,medqa_3534,False
medical,gpt_4o,1,medqa_2654,False
medical,gpt_4o,1,medqa_3287,False
medical,gpt_4o,1,medqa_2633,False
medical,gpt_4o,1,medqa_4939,False
medical,gpt_4o,1,medqa_1811,False
medical,gpt_4o,1,medqa_531,False
medical,gpt_4o,1,medqa_1741,False
medical,gpt_4o,1,medqa_4720,True
medical,gpt_4o,1,medqa_3769,True
medical,gpt_4o,1,medqa_4073,False
medical,gpt_4o,1,medqa_3395,False
medical,gpt_4o,1,medqa_4141,False
medical,gpt_4o,1,medqa_1372,True
medical,gpt_4o,1,medqa_4787,False
medical,gpt_4o,1,medqa_588,False
medical,gpt_4o,1,medqa_3774,False
medical,gpt_4o,1,medqa_3968,False
medical,gpt_4o,1,medqa_1079,True
medical,gpt_4o,1,medqa_1316,False
medical,gpt_4o,1,medqa_4990,True
medical,gpt_4o,1,medqa_4621,False
medical,gpt_4o,1,medqa_1437,False
medical,gpt_4o,1,medqa_1185,False
medical,gpt_4o,1,medqa_1074,False
medical,gpt_4o,1,medqa_3838,False
medical,gpt_4o,1,medqa_4424,False
medical,gpt_4o,1,medqa_1907,False
medical,gpt_4o,1,medqa_754,True
medical,gpt_4o,1,medqa_2631,False
medical,gpt_4o,1,medqa_2943,True
medical,gpt_4o,1,medqa_2234,True
medical,gpt_4o,1,medqa_2586,True
medical,gpt_4o,1,medqa_363,False
medical,gpt_4o,1,medqa_2647,False
medical,gpt_4o,1,medqa_1992,True
medical,gpt_4o,1,medqa_3261,False
medical,gpt_4o,1,medqa_3494,False
medical,gpt_4o,1,medqa_2997,False
medical,gpt_4o,1,medqa_1151,True
medical,gpt_4o,1,medqa_1172,False
medical,gpt_4o,1,medqa_3799,False
medical,gpt_4o,1,medqa_4591,False
medical,gpt_4o,1,medqa_2171,False
medical,gpt_4o,1,medqa_4303,False
medical,gpt_4o,1,medqa_1738,False
medical,gpt_4o,1,medqa_3747,False
medical,gpt_4o,1,medqa_2782,False
medical,gpt_4o,1,medqa_1183,False
medical,gpt_4o,1,medqa_2220,False
medical,gpt_4o,1,medqa_1860,False
medical,gpt_4o,1,medqa_75,False
medical,gpt_4o,1,medqa_4158,False
medical,gpt_4o,1,medqa_1916,False
medical,gpt_4o,1,medqa_2779,False
medical,gpt_4o,1,medqa_4304,False
medical,gpt_4o,1,medqa_1979,True
medical,gpt_4o,1,medqa_4161,True
medical,gpt_4o,1,medqa_1380,False
medical,gpt_4o,1,medqa_3224,False
medical,gpt_4o,1,medqa_4928,False
medical,gpt_4o,1,medqa_3365,False
medical,gpt_4o,1,medqa_1260,False
medical,gpt_4o,1,medqa_2601,False
medical,gpt_4o,1,medqa_501,False
medical,gpt_4o,1,medqa_4930,False
medical,gpt_4o,1,medqa_4618,False
medical,gpt_4o,1,medqa_2000,True
medical,gpt_4o,1,medqa_2019,False
medical,gpt_4o,1,medqa_3529,False
medical,gpt_4o,1,medqa_3778,False
medical,gpt_4o,1,medqa_1892,True
medical,gpt_4o,1,medqa_1010,False
medical,gpt_4o,1,medqa_2440,False
medical,gpt_4o,1,medqa_3332,False
medical,gpt_4o,1,medqa_1837,False
medical,gpt_4o,1,medqa_3441,False
medical,gpt_4o,1,medqa_4525,False
medical,gpt_4o,1,medqa_591,False
medical,gpt_4o,1,medqa_1326,False
medical,gpt_4o,1,medqa_2529,True
medical,gpt_4o,1,medqa_2625,False
medical,gpt_4o,1,medqa_3175,False
medical,gpt_4o,1,medqa_3007,False
medical,gpt_4o,1,medqa_7,False
medical,gpt_4o,1,medqa_3489,False
medical,gpt_4o,1,medqa_3294,False
medical,gpt_4o,1,medqa_4873,False
medical,gpt_4o,1,medqa_859,False
medical,gpt_4o,1,medqa_4193,False
medical,gpt_4o,1,medqa_4263,False
medical,gpt_4o,1,medqa_1564,False
medical,gpt_4o,1,medqa_3353,False
medical,gpt_4o,1,medqa_2188,False
medical,gpt_4o,1,medqa_3700,True
medical,gpt_4o,1,medqa_1836,False
medical,gpt_4o,1,medqa_2980,False
medical,gpt_4o,1,medqa_2162,True
medical,gpt_4o,1,medqa_2363,False
medical,gpt_4o,1,medqa_786,False
medical,gpt_4o,1,medqa_1681,True
medical,gpt_4o,1,medqa_253,False
medical,gpt_4o,1,medqa_233,False
medical,gpt_4o,1,medqa_3165,True
medical,gpt_4o,1,medqa_3907,False
medical,gpt_4o,1,medqa_2182,True
medical,gpt_4o,1,medqa_3358,False
medical,gpt_4o,1,medqa_4286,False
medical,gpt_4o,1,medqa_1637,True
medical,gpt_4o,1,medqa_4944,False
medical,gpt_4o,1,medqa_3979,False
medical,gpt_4o,1,medqa_743,False
medical,gpt_4o,1,medqa_3839,False
medical,gpt_4o,1,medqa_1823,False
medical,gpt_4o,1,medqa_1581,False
medical,gpt_4o,1,medqa_2373,True
medical,gpt_4o,1,medqa_3038,True
medical,gpt_4o,1,medqa_332,True
medical,gpt_4o,1,medqa_1756,False
medical,gpt_4o,1,medqa_2982,True
medical,gpt_4o,1,medqa_3252,False
medical,gpt_4o,1,medqa_51,False
medical,gpt_4o,1,medqa_2310,False
medical,gpt_4o,1,medqa_1441,False
medical,gpt_4o,1,medqa_4098,True
medical,gpt_4o,1,medqa_277,True
medical,gpt_4o,1,medqa_1971,True
medical,gpt_4o,1,medqa_596,False
medical,gpt_4o,1,medqa_1556,False
medical,gpt_4o,1,medqa_1504,False
medical,gpt_4o,1,medqa_3356,False
medical,gpt_4o,1,medqa_3564,False
medical,gpt_4o,1,medqa_925,False
medical,gpt_4o,1,medqa_4196,False
medical,gpt_4o,1,medqa_4643,False
medical,gpt_4o,1,medqa_585,True
medical,gpt_4o,1,medqa_1058,True
medical,gpt_4o,1,medqa_4127,True
medical,gpt_4o,1,medqa_2150,False
medical,gpt_4o,1,medqa_4186,False
medical,gpt_4o,1,medqa_4802,False
medical,gpt_4o,1,medqa_3846,True
medical,gpt_4o,1,medqa_1451,False
medical,gpt_4o,1,medqa_4989,False
medical,gpt_4o,1,medqa_4420,False
medical,gpt_4o,1,medqa_3446,True
medical,gpt_4o,1,medqa_2101,False
medical,gpt_4o,1,medqa_3450,False
medical,gpt_4o,1,medqa_4607,True
medical,gpt_4o,1,medqa_4000,False
medical,gpt_4o,1,medqa_2562,True
medical,gpt_4o,1,medqa_1789,False
medical,gpt_4o,1,medqa_1339,False
medical,gpt_4o,1,medqa_829,False
medical,gpt_4o,1,medqa_4514,False
medical,gpt_4o,1,medqa_503,False
medical,gpt_4o,1,medqa_1507,True
medical,gpt_4o,1,medqa_3633,False
medical,gpt_4o,1,medqa_3679,False
medical,gpt_4o,1,medqa_3233,False
medical,gpt_4o,1,medqa_1956,False
medical,gpt_4o,1,medqa_924,False
medical,gpt_4o,1,medqa_1929,True
medical,gpt_4o,1,medqa_2404,False
medical,gpt_4o,1,medqa_2148,False
medical,gpt_4o,1,medqa_1245,False
medical,gpt_4o,1,medqa_1543,False
medical,gpt_4o,1,medqa_2728,True
medical,gpt_4o,1,medqa_4280,True
medical,gpt_4o,1,medqa_2802,True
medical,gpt_4o,1,medqa_2423,False
medical,gpt_4o,1,medqa_85,False
medical,gpt_4o,1,medqa_3455,False
medical,gpt_4o,1,medqa_875,False
medical,gpt_4o,1,medqa_3254,False
medical,gpt_4o,1,medqa_1953,False
medical,gpt_4o,1,medqa_665,True
medical,gpt_4o,1,medqa_2428,False
medical,gpt_4o,1,medqa_4297,False
medical,gpt_4o,1,medqa_3259,False
medical,gpt_4o,1,medqa_899,False
medical,gpt_4o,1,medqa_4887,True
medical,gpt_4o,1,medqa_3917,False
medical,gpt_4o,1,medqa_735,False
medical,gpt_4o,1,medqa_1966,False
medical,gpt_4o,1,medqa_3777,True
medical,gpt_4o,1,medqa_455,True
medical,gpt_4o,1,medqa_552,False
medical,gpt_4o,1,medqa_2062,False
medical,gpt_4o,1,medqa_415,False
medical,gpt_4o,1,medqa_1330,False
medical,gpt_4o,1,medqa_2901,False
medical,gpt_4o,1,medqa_4205,False
medical,gpt_4o,1,medqa_1238,False
medical,gpt_4o,1,medqa_3703,True
medical,gpt_4o,1,medqa_1882,False
medical,gpt_4o,1,medqa_4042,False
medical,gpt_4o,1,medqa_976,False
medical,gpt_4o,1,medqa_836,False
medical,gpt_4o,1,medqa_3298,True
